Date,TSLA_Open,TSLA_High,TSLA_Low,TSLA_Close,TSLA_Adj Close,TSLA_Volume,^IXIC_Open,^IXIC_High,^IXIC_Low,^IXIC_Close,^IXIC_Adj Close,^IXIC_Volume,^GSPC_Open,^GSPC_High,^GSPC_Low,^GSPC_Close,^GSPC_Adj Close,^GSPC_Volume,Automotive sales,Total revenues,Net loss,Cash and cash equivalents,Long-term debt,
12/28/2015,231.490005,231.979996,225.539993,228.949997,228.949997,1901300,5032.290039,5041.27002,4999.069824,5040.990234,5040.990234,1310650000,2057.77002,2057.77002,2044.199951,2056.5,2056.5,2492510000,1117007,1214379,-320397,1196908,2640869,
12/29/2015,230.059998,237.720001,229.550003,237.190002,237.190002,2406300,5066.52002,5116.990234,5065.890137,5107.939941,5107.939941,1383470000,2060.540039,2081.560059,2060.540039,2078.360107,2078.360107,2542000000,1117007,1214379,-320397,1196908,2640869,
12/30/2015,236.600006,243.630005,235.669998,238.089996,238.089996,3697900,5101.180176,5102.350098,5065.680176,5065.850098,5065.850098,1247530000,2077.340088,2077.340088,2061.969971,2063.360107,2063.360107,2367430000,1117007,1214379,-320397,1196908,2640869,
12/31/2015,238.509995,243.449997,238.369995,240.009995,240.009995,2715000,5047.040039,5058.060059,5007.009766,5007.410156,5007.410156,1437480000,2060.590088,2062.540039,2043.619995,2043.939941,2043.939941,2655330000,1117007,1214379,-320397,1196908,2640869,
1/4/2016,230.720001,231.380005,219,223.410004,223.410004,6827100,4897.649902,4903.089844,4846.97998,4903.089844,4903.089844,2218420000,2038.199951,2038.199951,1989.680054,2012.660034,2012.660034,4304880000,1026064,1147048,-282267,1441789,3119615,
1/5/2016,226.360001,226.889999,220,223.429993,223.429993,3186800,4917.839844,4926.72998,4872.740234,4891.430176,4891.430176,1927380000,2013.780029,2021.939941,2004.170044,2016.709961,2016.709961,3706620000,1026064,1147048,-282267,1441789,3119615,
1/6/2016,220,220.050003,215.979996,219.039993,219.039993,3779100,4813.759766,4866.040039,4804.689941,4835.759766,4835.759766,2168620000,2011.709961,2011.709961,1979.050049,1990.26001,1990.26001,4336660000,1026064,1147048,-282267,1441789,3119615,
1/7/2016,214.190002,218.440002,213.669998,215.649994,215.649994,3554300,4736.399902,4788.02002,4688.169922,4689.430176,4689.430176,2552590000,1985.319946,1985.319946,1938.829956,1943.089966,1943.089966,5076590000,1026064,1147048,-282267,1441789,3119615,
1/8/2016,217.860001,220.440002,210.770004,211,211,3628100,4722.02002,4742.569824,4637.850098,4643.629883,4643.629883,2288750000,1945.969971,1960.400024,1918.459961,1922.030029,1922.030029,4664940000,1026064,1147048,-282267,1441789,3119615,
1/11/2016,214.009995,214.449997,203,207.850006,207.850006,4091400,4673.439941,4683.02002,4573.779785,4637.990234,4637.990234,2391110000,1926.119995,1935.650024,1901.099976,1923.670044,1923.670044,4607290000,1026064,1147048,-282267,1441789,3119615,
1/12/2016,211.600006,213.740005,205.309998,209.970001,209.970001,3091900,4681.540039,4714.799805,4618.029785,4685.919922,4685.919922,2147470000,1927.829956,1947.380005,1914.349976,1938.680054,1938.680054,4887260000,1026064,1147048,-282267,1441789,3119615,
1/13/2016,212.009995,212.649994,200,200.309998,200.309998,4126400,4706.02002,4713.97998,4517.560059,4526.060059,4526.060059,2533200000,1940.339966,1950.329956,1886.410034,1890.280029,1890.280029,5087030000,1026064,1147048,-282267,1441789,3119615,
1/14/2016,202.210007,210,193.380005,206.179993,206.179993,6490700,4545.370117,4650.549805,4470.589844,4615,4615,2565560000,1891.680054,1934.469971,1878.930054,1921.839966,1921.839966,5241110000,1026064,1147048,-282267,1441789,3119615,
1/15/2016,198.970001,205.070007,197.25,204.990005,204.990005,5578600,4464.370117,4520.450195,4419.410156,4488.419922,4488.419922,2818630000,1916.680054,1916.680054,1857.829956,1880.329956,1880.329956,5468460000,1026064,1147048,-282267,1441789,3119615,
1/19/2016,208.710007,210.470001,200.779999,204.720001,204.720001,4038700,4548.049805,4550.569824,4430.77002,4476.950195,4476.950195,2394550000,1888.660034,1901.439941,1864.599976,1881.329956,1881.329956,4928350000,1026064,1147048,-282267,1441789,3119615,
1/20/2016,199.399994,201.279999,191.25,198.699997,198.699997,5838600,4405.220215,4514.919922,4313.390137,4471.689941,4471.689941,3204130000,1876.180054,1876.180054,1812.290039,1859.329956,1859.329956,6416070000,1026064,1147048,-282267,1441789,3119615,
1/21/2016,201.550003,203.229996,195.020004,199.970001,199.970001,3166200,4480.700195,4537.149902,4432.02002,4472.060059,4472.060059,2447750000,1861.459961,1889.849976,1848.97998,1868.98999,1868.98999,5078810000,1026064,1147048,-282267,1441789,3119615,
1/22/2016,204.800003,205.5,199.029999,202.550003,202.550003,3124100,4557.390137,4591.180176,4540.27002,4591.180176,4591.180176,2153340000,1877.400024,1908.849976,1877.400024,1906.900024,1906.900024,4901760000,1026064,1147048,-282267,1441789,3119615,
1/25/2016,200.059998,203.570007,195.880005,196.380005,196.380005,2698700,4574.589844,4590.439941,4514.779785,4518.490234,4518.490234,2028880000,1906.280029,1906.280029,1875.969971,1877.079956,1877.079956,4401380000,1026064,1147048,-282267,1441789,3119615,
1/26/2016,196.699997,197.820007,188.880005,193.559998,193.559998,4964200,4537.040039,4583.209961,4503.529785,4567.669922,4567.669922,1981180000,1878.790039,1906.72998,1878.790039,1903.630005,1903.630005,4357940000,1026064,1147048,-282267,1441789,3119615,
1/27/2016,192.380005,193.259995,185.770004,188.070007,188.070007,3617200,4548.870117,4568.850098,4450.830078,4468.169922,4468.169922,2115710000,1902.52002,1916.98999,1872.699951,1882.949951,1882.949951,4754040000,1026064,1147048,-282267,1441789,3119615,
1/28/2016,190.789993,191.279999,182.410004,189.699997,189.699997,4592800,4533.810059,4533.810059,4447.5,4506.680176,4506.680176,2322310000,1885.219971,1902.959961,1873.650024,1893.359985,1893.359985,4693010000,1026064,1147048,-282267,1441789,3119615,
1/29/2016,189.949997,193.740005,188.080002,191.199997,191.199997,2852300,4512.089844,4613.950195,4511.299805,4613.950195,4613.950195,2617550000,1894,1940.23999,1894,1940.23999,1940.23999,5497570000,1026064,1147048,-282267,1441789,3119615,
2/1/2016,188.759995,199.520004,182.75,196.940002,196.940002,5297600,4587.589844,4636.930176,4565.370117,4620.370117,4620.370117,1983340000,1936.939941,1947.199951,1920.300049,1939.380005,1939.380005,4322530000,1026064,1147048,-282267,1441789,3119615,
2/2/2016,192.419998,193.119995,180.229996,182.779999,182.779999,5773600,4588.689941,4589.899902,4503.120117,4516.950195,4516.950195,2185180000,1935.26001,1935.26001,1897.290039,1903.030029,1903.030029,4463190000,1026064,1147048,-282267,1441789,3119615,
2/3/2016,183.589996,183.940002,170.179993,173.479996,173.479996,7931400,4543.819824,4547.319824,4424.470215,4504.240234,4504.240234,2466190000,1907.069946,1918.01001,1872.22998,1912.530029,1912.530029,5172950000,1026064,1147048,-282267,1441789,3119615,
2/4/2016,170.699997,175.979996,166.990005,175.330002,175.330002,4385400,4492.47998,4545.52002,4463.990234,4509.560059,4509.560059,2200930000,1911.670044,1927.349976,1900.52002,1915.449951,1915.449951,5193320000,1026064,1147048,-282267,1441789,3119615,
2/5/2016,171.300003,173,157.740005,162.600006,162.600006,9437600,4491.47998,4493.189941,4350.370117,4363.140137,4363.140137,2489280000,1913.069946,1913.069946,1872.650024,1880.050049,1880.050049,4929940000,1026064,1147048,-282267,1441789,3119615,
2/8/2016,157.100006,157.149994,146,147.990005,147.990005,9313000,4288.02002,4301.529785,4212.810059,4283.75,4283.75,2702070000,1873.25,1873.25,1828.459961,1853.439941,1853.439941,5636460000,1026064,1147048,-282267,1441789,3119615,
2/9/2016,142.320007,159.789993,141.050003,148.25,148.25,8651600,4224.870117,4329.609863,4222.47998,4268.759766,4268.759766,2465790000,1848.459961,1868.25,1834.939941,1852.209961,1852.209961,5183220000,1026064,1147048,-282267,1441789,3119615,
2/10/2016,150.5,154.970001,141.740005,143.669998,143.669998,10406500,4318.279785,4369.620117,4280.72998,4283.589844,4283.589844,2448380000,1857.099976,1881.599976,1850.319946,1851.859985,1851.859985,4471170000,1026064,1147048,-282267,1441789,3119615,
2/11/2016,152,163.259995,147,150.470001,150.470001,14252400,4218.810059,4293.220215,4209.759766,4266.839844,4266.839844,2812330000,1847,1847,1810.099976,1829.079956,1829.079956,5500800000,1026064,1147048,-282267,1441789,3119615,
2/12/2016,155,157.009995,143.699997,151.039993,151.039993,7235800,4307.290039,4340.129883,4274.149902,4337.509766,4337.509766,1983190000,1833.400024,1864.780029,1833.400024,1864.780029,1864.780029,4696920000,1026064,1147048,-282267,1441789,3119615,
2/16/2016,158.699997,162.949997,154.110001,155.169998,155.169998,5593800,4397.950195,4435.959961,4376.52002,4435.959961,4435.959961,2117920000,1871.439941,1895.77002,1871.439941,1895.579956,1895.579956,4570670000,1026064,1147048,-282267,1441789,3119615,
2/17/2016,159,169.339996,156.679993,168.679993,168.679993,5825200,4471.660156,4540.779785,4463.509766,4534.060059,4534.060059,2296440000,1898.800049,1930.680054,1898.800049,1926.819946,1926.819946,5011540000,1026064,1147048,-282267,1441789,3119615,
2/18/2016,172.419998,172.949997,164.770004,166.770004,166.770004,3887600,4548.100098,4548.470215,4482.77002,4487.540039,4487.540039,1955870000,1927.569946,1930,1915.089966,1917.829956,1917.829956,4436490000,1026064,1147048,-282267,1441789,3119615,
2/19/2016,163.660004,167.490005,162.5,166.580002,166.580002,2959400,4464.669922,4513.149902,4455.100098,4504.430176,4504.430176,1903770000,1916.73999,1918.780029,1902.170044,1917.780029,1917.780029,4142850000,1026064,1147048,-282267,1441789,3119615,
2/22/2016,170.119995,178.910004,169.850006,177.740005,177.740005,5060100,4548.310059,4576.470215,4546.549805,4570.609863,4570.609863,1794020000,1924.439941,1946.699951,1924.439941,1945.5,1945.5,4054710000,1026064,1147048,-282267,1441789,3119615,
2/23/2016,176.160004,181.729996,173.679993,177.210007,177.210007,5984400,4550.049805,4558.060059,4500.939941,4503.580078,4503.580078,1777750000,1942.380005,1942.380005,1919.439941,1921.27002,1921.27002,3890650000,1026064,1147048,-282267,1441789,3119615,
2/24/2016,172.75,179.5,167.839996,179,179,5395600,4453.930176,4547.640137,4425.720215,4542.609863,4542.609863,1978180000,1917.560059,1932.079956,1891,1929.800049,1929.800049,4317250000,1026064,1147048,-282267,1441789,3119615,
2/25/2016,178.649994,188.520004,175.199997,187.429993,187.429993,5750700,4554.72998,4582.200195,4516.890137,4582.200195,4582.200195,1667840000,1931.869995,1951.829956,1925.410034,1951.699951,1951.699951,4118210000,1026064,1147048,-282267,1441789,3119615,
2/26/2016,188.699997,192,185,190.339996,190.339996,6065100,4615.140137,4618.850098,4580.779785,4590.470215,4590.470215,1814920000,1954.949951,1962.959961,1945.780029,1948.050049,1948.050049,4348510000,1026064,1147048,-282267,1441789,3119615,
2/29/2016,192.399994,196.350006,189.220001,191.929993,191.929993,4499000,4585.299805,4619.899902,4557.459961,4557.950195,4557.950195,2065260000,1947.130005,1958.27002,1931.810059,1932.22998,1932.22998,4588180000,1026064,1147048,-282267,1441789,3119615,
3/1/2016,194.25,195.949997,182.699997,186.350006,186.350006,6712200,4596.009766,4689.600098,4581.75,4689.600098,4689.600098,2080150000,1937.089966,1978.349976,1937.089966,1978.349976,1978.349976,4819750000,1026064,1147048,-282267,1441789,3119615,
3/2/2016,183.729996,188.520004,181.5,188.339996,188.339996,4862400,4683.799805,4703.580078,4665.930176,4703.419922,4703.419922,1912510000,1976.599976,1986.51001,1968.800049,1986.449951,1986.449951,4666610000,1026064,1147048,-282267,1441789,3119615,
3/3/2016,188.279999,197.419998,184.220001,195.740005,195.740005,4829000,4698.379883,4707.720215,4674.459961,4707.419922,4707.419922,1936290000,1985.599976,1993.689941,1977.369995,1993.400024,1993.400024,5081700000,1026064,1147048,-282267,1441789,3119615,
3/4/2016,198,204.029999,197.5,201.039993,201.039993,6489100,4715.759766,4746.649902,4687.939941,4717.02002,4717.02002,2171230000,1994.01001,2009.130005,1986.77002,1999.98999,1999.98999,6049930000,1026064,1147048,-282267,1441789,3119615,
3/7/2016,197.679993,209.699997,197.399994,205.289993,205.289993,5329400,4690.879883,4731.189941,4674.819824,4708.25,4708.25,2084390000,1996.109985,2006.119995,1989.380005,2001.76001,2001.76001,4968180000,1026064,1147048,-282267,1441789,3119615,
3/8/2016,203.5,207.5,202.199997,202.600006,202.600006,4178700,4676.220215,4695.040039,4642.859863,4648.819824,4648.819824,1993060000,1996.880005,1996.880005,1977.430054,1979.26001,1979.26001,4641650000,1026064,1147048,-282267,1441789,3119615,
3/9/2016,204.520004,209.369995,202.789993,208.720001,208.720001,3208600,4666.419922,4676.470215,4642.419922,4674.379883,4674.379883,1789550000,1981.439941,1992.689941,1979.839966,1989.26001,1989.26001,4038120000,1026064,1147048,-282267,1441789,3119615,
3/10/2016,210,213.289993,200.669998,205.179993,205.179993,5192500,4691.200195,4716.140137,4607.990234,4662.160156,4662.160156,1936470000,1990.969971,2005.079956,1969.25,1989.569946,1989.569946,4376790000,1026064,1147048,-282267,1441789,3119615,
3/11/2016,207.929993,209.419998,205.330002,207.5,207.5,3343100,4712.379883,4748.790039,4700.910156,4748.470215,4748.470215,1801790000,1994.709961,2022.369995,1994.709961,2022.189941,2022.189941,4078620000,1026064,1147048,-282267,1441789,3119615,
3/14/2016,212.649994,216.720001,210.639999,215.149994,215.149994,4065700,4733.390137,4762.27002,4731.509766,4750.279785,4750.279785,1615100000,2019.27002,2024.569946,2012.050049,2019.640015,2019.640015,3487850000,1026064,1147048,-282267,1441789,3119615,
3/15/2016,214.270004,218.970001,211.5,218.339996,218.339996,3180500,4731.140137,4735.27002,4712.069824,4728.669922,4728.669922,1692420000,2015.27002,2015.939941,2005.22998,2015.930054,2015.930054,3560280000,1026064,1147048,-282267,1441789,3119615,
3/16/2016,218,222.580002,217.020004,221.929993,221.929993,3516700,4717.879883,4774.779785,4716.450195,4763.970215,4763.970215,1781060000,2014.23999,2032.02002,2010.040039,2027.219971,2027.219971,4057020000,1026064,1147048,-282267,1441789,3119615,
3/17/2016,221.470001,228.5,220,226.380005,226.380005,3782900,4752.620117,4788.089844,4737.970215,4774.990234,4774.990234,1907190000,2026.900024,2046.23999,2022.160034,2040.589966,2040.589966,4530480000,1026064,1147048,-282267,1441789,3119615,
3/18/2016,229.100006,234.479996,228.059998,232.740005,232.740005,4711800,4784.629883,4804.580078,4772.410156,4795.649902,4795.649902,2829040000,2041.160034,2052.360107,2041.160034,2049.580078,2049.580078,6503140000,1026064,1147048,-282267,1441789,3119615,
3/21/2016,235.339996,239.880005,235,238.320007,238.320007,5307800,4787.310059,4814.850098,4785.379883,4808.870117,4808.870117,1609230000,2047.880005,2053.909912,2043.140015,2051.600098,2051.600098,3376600000,1026064,1147048,-282267,1441789,3119615,
3/22/2016,237.210007,238.990005,232.559998,234.240005,234.240005,4316000,4783.600098,4835.600098,4781.709961,4821.660156,4821.660156,1596200000,2048.639893,2056.600098,2040.569946,2049.800049,2049.800049,3418460000,1026064,1147048,-282267,1441789,3119615,
3/23/2016,232.369995,234.729996,222.029999,222.580002,222.580002,4948800,4813.870117,4816.669922,4765.370117,4768.859863,4768.859863,1732630000,2048.550049,2048.550049,2034.859985,2036.709961,2036.709961,3639510000,1026064,1147048,-282267,1441789,3119615,
3/24/2016,215.779999,228.889999,215,227.75,227.75,4960900,4743.359863,4773.5,4734.77002,4773.5,4773.5,1590990000,2032.47998,2036.040039,2022.48999,2035.939941,2035.939941,3407720000,1026064,1147048,-282267,1441789,3119615,
3/28/2016,231.610001,234.809998,225,230.259995,230.259995,3925700,4785.25,4787.390137,4760.009766,4766.790039,4766.790039,1381000000,2037.890015,2042.670044,2031.959961,2037.050049,2037.050049,2809090000,1026064,1147048,-282267,1441789,3119615,
3/29/2016,229.889999,232.380005,225.330002,230.130005,230.130005,4014300,4756.549805,4849.310059,4749.779785,4846.620117,4846.620117,1806490000,2035.75,2055.909912,2028.310059,2055.01001,2055.01001,3822330000,1026064,1147048,-282267,1441789,3119615,
3/30/2016,235.089996,235.5,226.5,226.889999,226.889999,4033000,4875.459961,4899.140137,4859.350098,4869.290039,4869.290039,1717820000,2058.27002,2072.209961,2058.27002,2063.949951,2063.949951,3590310000,1026064,1147048,-282267,1441789,3119615,
3/31/2016,229.339996,237.419998,225.009995,229.770004,229.770004,8012900,4869.569824,4891.299805,4864.410156,4869.850098,4869.850098,1774270000,2063.77002,2067.919922,2057.459961,2059.73999,2059.73999,3715280000,1026064,1147048,-282267,1441789,3119615,
4/1/2016,244.830002,247.899994,233.25,237.589996,237.589996,15997500,4842.549805,4917.089844,4832.060059,4914.540039,4914.540039,1812250000,2056.620117,2075.070068,2043.97998,2072.780029,2072.780029,3749990000,1181852,1270017,-293188,3246301,3246828,
4/4/2016,249.119995,252.119995,243.639999,246.990005,246.990005,13475300,4911.209961,4917.75,4885.169922,4891.799805,4891.799805,1705730000,2073.189941,2074.02002,2062.570068,2066.129883,2066.129883,3485710000,1181852,1270017,-293188,3246301,3246828,
4/5/2016,240.5,256.559998,240,255.470001,255.470001,9948700,4855.899902,4872.700195,4838.620117,4843.930176,4843.930176,1726010000,2062.5,2062.5,2042.560059,2045.170044,2045.170044,4154920000,1181852,1270017,-293188,3246301,3246828,
4/6/2016,253.970001,267.73999,253.449997,265.420013,265.420013,11705500,4849.580078,4921.509766,4849.279785,4920.720215,4920.720215,1761770000,2045.560059,2067.330078,2043.089966,2066.659912,2066.659912,3750800000,1181852,1270017,-293188,3246301,3246828,
4/7/2016,266.450012,269.339996,254.509995,257.200012,257.200012,8856200,4893.569824,4901.490234,4831.490234,4848.370117,4848.370117,1908940000,2063.01001,2063.01001,2033.800049,2041.910034,2041.910034,3801250000,1181852,1270017,-293188,3246301,3246828,
4/8/2016,260.5,260.820007,248.020004,250.070007,250.070007,7363900,4883.990234,4892.600098,4835.359863,4850.689941,4850.689941,1588830000,2045.540039,2060.629883,2041.689941,2047.599976,2047.599976,3359530000,1181852,1270017,-293188,3246301,3246828,
4/11/2016,251,258.98999,245.300003,249.919998,249.919998,9161700,4873.390137,4897.549805,4833.399902,4833.399902,4833.399902,1545540000,2050.22998,2062.929932,2041.880005,2041.98999,2041.98999,3567840000,1181852,1270017,-293188,3246301,3246828,
4/12/2016,249.5,251.800003,243.630005,247.820007,247.820007,5763200,4838.819824,4879.600098,4808.910156,4872.089844,4872.089844,1759280000,2043.719971,2065.050049,2039.73999,2061.719971,2061.719971,4239740000,1181852,1270017,-293188,3246301,3246828,
4/13/2016,248.509995,255.5,247.330002,254.529999,254.529999,4925600,4904.790039,4951.910156,4903.600098,4947.419922,4947.419922,1936450000,2065.919922,2083.179932,2065.919922,2082.419922,2082.419922,4191830000,1181852,1270017,-293188,3246301,3246828,
4/14/2016,253,256.839996,251.050003,251.860001,251.860001,4132200,4947.620117,4961.299805,4931.810059,4945.890137,4945.890137,1645810000,2082.889893,2087.840088,2078.129883,2082.780029,2082.780029,3765870000,1181852,1270017,-293188,3246301,3246828,
4/15/2016,251.309998,254.600006,249.119995,254.509995,254.509995,3752400,4938.830078,4950.430176,4925.459961,4938.220215,4938.220215,1684790000,2083.100098,2083.219971,2076.310059,2080.72998,2080.72998,3701450000,1181852,1270017,-293188,3246301,3246828,
4/18/2016,252.229996,258.309998,251.660004,253.880005,253.880005,4271400,4919.359863,4960.790039,4915.629883,4960.02002,4960.02002,1672260000,2078.830078,2094.659912,2073.649902,2094.340088,2094.340088,3316880000,1181852,1270017,-293188,3246301,3246828,
4/19/2016,253.119995,254.369995,241.25,247.369995,247.369995,6357500,4968.299805,4968.669922,4915.52002,4940.330078,4940.330078,1824250000,2096.050049,2104.050049,2091.679932,2100.800049,2100.800049,3896830000,1181852,1270017,-293188,3246301,3246828,
4/20/2016,246.259995,253.660004,241.5,249.970001,249.970001,5194100,4941.990234,4969.319824,4928.290039,4948.129883,4948.129883,1781340000,2101.52002,2111.050049,2096.320068,2102.399902,2102.399902,4184880000,1181852,1270017,-293188,3246301,3246828,
4/21/2016,248.990005,250.899994,246.910004,248.289993,248.289993,2783100,4949.120117,4966.609863,4932.640137,4945.890137,4945.890137,1758190000,2102.090088,2103.780029,2088.52002,2091.47998,2091.47998,4175290000,1181852,1270017,-293188,3246301,3246828,
4/22/2016,248.889999,254,245.710007,253.75,253.75,3786300,4898.240234,4921.660156,4872.02002,4906.22998,4906.22998,2018930000,2091.48999,2094.320068,2081.199951,2091.580078,2091.580078,3790580000,1181852,1270017,-293188,3246301,3246828,
4/25/2016,253.009995,257.380005,250.759995,251.820007,251.820007,3670300,4891.47998,4904.870117,4878.370117,4895.790039,4895.790039,1582270000,2089.370117,2089.370117,2077.52002,2087.790039,2087.790039,3319740000,1181852,1270017,-293188,3246301,3246828,
4/26/2016,252.050003,255.729996,249.389999,253.740005,253.740005,3223800,4903.810059,4915,4875.419922,4888.279785,4888.279785,1825020000,2089.840088,2096.870117,2085.800049,2091.699951,2091.699951,3557190000,1181852,1270017,-293188,3246301,3246828,
4/27/2016,252.75,255,249.399994,251.470001,251.470001,3205800,4855.379883,4872.910156,4826.379883,4863.140137,4863.140137,1938780000,2092.330078,2099.889893,2082.310059,2095.149902,2095.149902,4100110000,1181852,1270017,-293188,3246301,3246828,
4/28/2016,249.850006,253.429993,247.440002,247.710007,247.710007,2519000,4857.600098,4889.160156,4796.319824,4805.290039,4805.290039,2161400000,2090.929932,2099.300049,2071.620117,2075.810059,2075.810059,4309840000,1181852,1270017,-293188,3246301,3246828,
4/29/2016,248.139999,248.429993,237.809998,240.759995,240.759995,5413800,4805.790039,4807.890137,4740.839844,4775.359863,4775.359863,2376460000,2071.820068,2073.850098,2052.280029,2065.300049,2065.300049,4704720000,1181852,1270017,-293188,3246301,3246828,
5/2/2016,241.5,243.190002,234.820007,241.800003,241.800003,3843900,4786.549805,4821.569824,4768.279785,4817.589844,4817.589844,1880460000,2067.169922,2083.419922,2066.110107,2081.429932,2081.429932,3841110000,1181852,1270017,-293188,3246301,3246828,
5/3/2016,237.360001,238.910004,231.619995,232.320007,232.320007,4302200,4780.879883,4791.430176,4749.709961,4763.220215,4763.220215,1984340000,2077.179932,2077.179932,2054.889893,2063.370117,2063.370117,4173390000,1181852,1270017,-293188,3246301,3246828,
5/4/2016,230.289993,234.460007,220.399994,222.559998,222.559998,8700500,4735.279785,4751.640137,4713.910156,4725.640137,4725.640137,1950800000,2060.300049,2060.300049,2045.550049,2051.120117,2051.120117,4058560000,1181852,1270017,-293188,3246301,3246828,
5/5/2016,228.460007,228.639999,209.789993,211.529999,211.529999,11254800,4742.419922,4744.549805,4709.75,4717.089844,4717.089844,1888350000,2052.949951,2060.22998,2045.77002,2050.629883,2050.629883,4008530000,1181852,1270017,-293188,3246301,3246828,
5/6/2016,210.869995,216.369995,208.110001,214.929993,214.929993,5685200,4695.899902,4736.160156,4684.279785,4736.160156,4736.160156,1860800000,2047.77002,2057.719971,2039.449951,2057.139893,2057.139893,3796350000,1181852,1270017,-293188,3246301,3246828,
5/9/2016,215.720001,216.149994,206.800003,208.919998,208.919998,4776400,4736.350098,4771.939941,4735.060059,4750.209961,4750.209961,1625100000,2057.550049,2064.149902,2054.310059,2058.689941,2058.689941,3788620000,1181852,1270017,-293188,3246301,3246828,
5/10/2016,207.550003,209.470001,205,208.690002,208.690002,4070600,4768.910156,4811.299805,4758.200195,4809.879883,4809.879883,1760120000,2062.629883,2084.870117,2062.629883,2084.389893,2084.389893,3600200000,1181852,1270017,-293188,3246301,3246828,
5/11/2016,207.589996,215.479996,206.050003,208.960007,208.960007,5161900,4799.299805,4812.189941,4760.359863,4760.689941,4760.689941,1859110000,2083.290039,2083.290039,2064.459961,2064.459961,2064.459961,3821980000,1181852,1270017,-293188,3246301,3246828,
5/12/2016,211.440002,211.669998,203.660004,207.279999,207.279999,3650500,4778.189941,4779.459961,4710.169922,4737.330078,4737.330078,1930450000,2067.169922,2073.98999,2053.129883,2064.110107,2064.110107,3782390000,1181852,1270017,-293188,3246301,3246828,
5/13/2016,207.779999,211.199997,206.699997,207.610001,207.610001,2822800,4731.069824,4759.290039,4708.259766,4717.680176,4717.680176,1698030000,2062.5,2066.790039,2043.130005,2046.609985,2046.609985,3579880000,1181852,1270017,-293188,3246301,3246828,
5/16/2016,208.149994,213.149994,207.919998,208.289993,208.289993,2949400,4728.859863,4791.25,4724.72998,4775.459961,4775.459961,1741510000,2046.530029,2071.879883,2046.530029,2066.659912,2066.659912,3501360000,1181852,1270017,-293188,3246301,3246828,
5/17/2016,209.050003,209.820007,204.020004,204.660004,204.660004,2843600,4768.850098,4776.149902,4703.390137,4715.72998,4715.72998,1925230000,2065.040039,2065.689941,2040.819946,2047.209961,2047.209961,4108960000,1181852,1270017,-293188,3246301,3246828,
5/18/2016,209.149994,215.309998,207.75,211.169998,211.169998,5617500,4705.779785,4762.279785,4704.490234,4739.120117,4739.120117,1934100000,2044.380005,2060.610107,2034.48999,2047.630005,2047.630005,4101320000,1181852,1270017,-293188,3246301,3246828,
5/19/2016,213.619995,216.789993,207.300003,215.210007,215.210007,6866300,4717.359863,4735.27002,4678.379883,4712.529785,4712.529785,1805890000,2044.209961,2044.209961,2025.910034,2040.040039,2040.040039,3846770000,1181852,1270017,-293188,3246301,3246828,
5/20/2016,216.990005,220.550003,216.350006,220.279999,220.279999,9007100,4729.439941,4781.700195,4729,4769.560059,4769.560059,1970520000,2041.880005,2058.350098,2041.880005,2052.320068,2052.320068,3507650000,1181852,1270017,-293188,3246301,3246828,
5/23/2016,219.869995,222.600006,215.860001,216.220001,216.220001,5102500,4771.569824,4792.640137,4763.910156,4765.779785,4765.779785,1865110000,2052.22998,2055.580078,2047.26001,2048.040039,2048.040039,3055480000,1181852,1270017,-293188,3246301,3246828,
5/24/2016,216.600006,218.740005,215.179993,217.910004,217.910004,3013800,4792.850098,4865.990234,4792.629883,4861.060059,4861.060059,1942280000,2052.649902,2079.669922,2052.649902,2076.060059,2076.060059,3627340000,1181852,1270017,-293188,3246301,3246828,
5/25/2016,217.910004,221.360001,216.509995,219.580002,219.580002,3126800,4877.180176,4905.450195,4872.419922,4894.890137,4894.890137,1784420000,2078.929932,2094.72998,2078.929932,2090.540039,2090.540039,3859160000,1181852,1270017,-293188,3246301,3246828,
5/26/2016,220.5,225.259995,219.050003,225.119995,225.119995,4072400,4897.779785,4909.379883,4887.27002,4901.77002,4901.77002,1606250000,2091.439941,2094.300049,2087.080078,2090.100098,2090.100098,3230990000,1181852,1270017,-293188,3246301,3246828,
5/27/2016,224.990005,225.929993,220.75,223.039993,223.039993,3650300,4904.049805,4933.5,4902.5,4933.5,4933.5,1505020000,2090.060059,2099.060059,2090.060059,2099.060059,2099.060059,3079150000,1181852,1270017,-293188,3246301,3246828,
5/31/2016,223.039993,224.75,221.5,223.229996,223.229996,2789000,4938.47998,4951.450195,4923.029785,4948.049805,4948.049805,2285350000,2100.129883,2103.47998,2088.659912,2096.949951,2096.949951,4514410000,1181852,1270017,-293188,3246301,3246828,
6/1/2016,221.479996,222.399994,216.889999,219.559998,219.559998,2982700,4928.970215,4958.97998,4923.200195,4952.25,4952.25,1797090000,2093.939941,2100.969971,2085.100098,2099.330078,2099.330078,3525170000,1181852,1270017,-293188,3246301,3246828,
6/2/2016,219.589996,219.910004,217.110001,218.960007,218.960007,2032800,4941.25,4971.359863,4924.22998,4971.359863,4971.359863,1729050000,2097.709961,2105.26001,2088.590088,2105.26001,2105.26001,3632720000,1181852,1270017,-293188,3246301,3246828,
6/3/2016,220,221.940002,218.009995,218.990005,218.990005,2229000,4958.100098,4958.649902,4909.209961,4942.52002,4942.52002,1697840000,2104.070068,2104.070068,2085.360107,2099.129883,2099.129883,3627780000,1181852,1270017,-293188,3246301,3246828,
